,edit_count,sentiment,neg_sentiment
2015-01-18,0.4,-0.018035448590914414,0.11666666666666667
2015-01-19,0.36666666666666664,0.015266918142636613,0.08333333333333333
2015-01-20,0.36666666666666664,0.015266918142636613,0.08333333333333333
2015-01-21,0.36666666666666664,0.015266918142636613,0.08333333333333333
2015-01-22,0.3333333333333333,0.04853651622931163,0.05
2015-01-23,0.3333333333333333,0.04853651622931163,0.05
2015-01-24,0.3333333333333333,0.04853651622931163,0.05
2015-01-25,0.3333333333333333,0.04853651622931163,0.05
2015-01-26,0.3,0.07891839842001597,0.03333333333333333
2015-01-27,0.3,0.07891839842001597,0.03333333333333333
2015-01-28,0.3,0.07891839842001597,0.03333333333333333
2015-01-29,0.3,0.07891839842001597,0.03333333333333333
2015-01-30,0.3333333333333333,0.11201826234658559,0.03333333333333333
2015-01-31,0.3333333333333333,0.11201826234658559,0.03333333333333333
2015-02-01,0.3333333333333333,0.11201826234658559,0.03333333333333333
2015-02-02,0.3333333333333333,0.11201826234658559,0.03333333333333333
2015-02-03,0.3333333333333333,0.11201826234658559,0.03333333333333333
2015-02-04,0.3333333333333333,0.17340225080649058,0.0
2015-02-05,0.3333333333333333,0.17340225080649058,0.0
2015-02-06,0.3333333333333333,0.17340225080649058,0.0
2015-02-07,0.3333333333333333,0.17340225080649058,0.0
2015-02-08,0.3333333333333333,0.17340225080649058,0.0
2015-02-09,0.26666666666666666,0.14254753788312277,0.0
2015-02-10,0.26666666666666666,0.14254753788312277,0.0
2015-02-11,0.26666666666666666,0.14254753788312277,0.0
2015-02-12,0.3,0.1710410972436269,0.0
2015-02-13,0.3333333333333333,0.14302001595497132,0.03333333333333333
2015-02-14,0.2,0.11697043379147848,0.03333333333333333
2015-02-15,0.16666666666666666,0.09203305641810099,0.03333333333333333
2015-02-16,0.26666666666666666,0.06217978199323018,0.06666666666666667
2015-02-17,0.3,0.02954163948694865,0.1
2015-02-18,0.3,0.029541639486948646,0.1
2015-02-19,0.4,0.01569239497184753,0.12222222222222222
2015-02-20,0.43333333333333335,0.04062977234522502,0.12222222222222222
2015-02-21,0.5,0.007331187526384985,0.15555555555555553
2015-02-22,0.5,0.007331187526384985,0.15555555555555553
2015-02-23,0.5,0.007331187526384985,0.15555555555555553
2015-02-24,0.5,0.007331187526384985,0.15555555555555553
2015-02-25,0.4666666666666667,-0.023034128546714785,0.15555555555555553
2015-02-26,0.4666666666666667,-0.023034128546714785,0.15555555555555553
2015-02-27,0.4666666666666667,-0.023034128546714785,0.15555555555555553
2015-02-28,0.4666666666666667,-0.023034128546714785,0.15555555555555553
2015-03-01,0.43333333333333335,-0.056133992473284405,0.15555555555555553
2015-03-02,0.43333333333333335,-0.056133992473284405,0.15555555555555553
2015-03-03,0.43333333333333335,-0.056133992473284405,0.15555555555555553
2015-03-04,0.43333333333333335,-0.056133992473284405,0.15555555555555553
2015-03-05,0.43333333333333335,-0.056133992473284405,0.15555555555555553
2015-03-06,0.4,-0.08422939081986745,0.15555555555555553
2015-03-07,0.4,-0.08422939081986745,0.15555555555555553
2015-03-08,0.4,-0.08422939081986745,0.15555555555555553
2015-03-09,0.4,-0.08422939081986745,0.15555555555555553
2015-03-10,0.4,-0.08422939081986745,0.15555555555555553
2015-03-11,0.4,-0.08422939081986745,0.15555555555555553
2015-03-12,0.4,-0.08422939081986745,0.15555555555555553
2015-03-13,0.4,-0.08422939081986745,0.15555555555555553
2015-03-14,0.36666666666666664,-0.11272295018037161,0.15555555555555553
2015-03-15,0.3333333333333333,-0.084701868891716,0.12222222222222222
2015-03-16,0.3333333333333333,-0.084701868891716,0.12222222222222222
2015-03-17,0.3333333333333333,-0.084701868891716,0.12222222222222222
2015-03-18,0.26666666666666666,-0.021595584352811177,0.08888888888888888
2015-03-19,0.23333333333333334,0.011042558153470354,0.05555555555555555
2015-03-20,0.23333333333333334,0.011042558153470354,0.05555555555555555
2015-03-21,0.16666666666666666,0.04982918004194895,0.03333333333333333
2015-03-22,0.16666666666666666,-0.008335178097089136,0.06666666666666667
2015-03-23,0.1,0.024963406721750892,0.03333333333333333
2015-03-24,0.1,0.024963406721750892,0.03333333333333333
2015-03-25,0.1,0.024963406721750892,0.03333333333333333
2015-03-26,0.13333333333333333,-0.008352090915044153,0.06666666666666667
2015-03-27,0.13333333333333333,-0.008352090915044153,0.06666666666666667
2015-03-28,0.13333333333333333,-0.008352090915044153,0.06666666666666667
2015-03-29,0.13333333333333333,-0.008352090915044153,0.06666666666666667
2015-03-30,0.13333333333333333,-0.008352090915044153,0.06666666666666667
2015-03-31,0.23333333333333334,-0.017781519889831548,0.08888888888888888
2015-04-01,0.23333333333333334,-0.017781519889831548,0.08888888888888888
2015-04-02,0.23333333333333334,-0.017781519889831548,0.08888888888888888
2015-04-03,0.23333333333333334,-0.017781519889831548,0.08888888888888888
2015-04-04,0.23333333333333334,-0.017781519889831548,0.08888888888888888
2015-04-05,0.23333333333333334,-0.017781519889831548,0.08888888888888888
2015-04-06,0.23333333333333334,-0.017781519889831548,0.08888888888888888
2015-04-07,0.23333333333333334,-0.017781519889831548,0.08888888888888888
2015-04-08,0.23333333333333334,-0.017781519889831548,0.08888888888888888
2015-04-09,0.26666666666666666,0.007155857483545936,0.08888888888888888
2015-04-10,0.26666666666666666,0.007155857483545936,0.08888888888888888
2015-04-11,0.26666666666666666,0.007155857483545936,0.08888888888888888
2015-04-12,0.26666666666666666,0.007155857483545936,0.08888888888888888
2015-04-13,0.26666666666666666,0.007155857483545936,0.08888888888888888
2015-04-14,0.26666666666666666,0.007155857483545936,0.08888888888888888
2015-04-15,0.26666666666666666,0.007155857483545936,0.08888888888888888
2015-04-16,0.26666666666666666,0.007155857483545936,0.08888888888888888
2015-04-17,0.23333333333333334,-0.02609715263048808,0.08888888888888888
2015-04-18,0.23333333333333334,-0.02609715263048808,0.08888888888888888
2015-04-19,0.23333333333333334,-0.02609715263048808,0.08888888888888888
2015-04-20,0.23333333333333334,-0.01958186427752177,0.08888888888888888
2015-04-21,0.2,0.01364511648813883,0.05555555555555555
2015-04-22,0.2,0.01364511648813883,0.05555555555555555
2015-04-23,0.2,0.01364511648813883,0.05555555555555555
2015-04-24,0.26666666666666666,0.03858249386151632,0.05555555555555555
2015-04-25,0.23333333333333334,0.07189799149831136,0.02222222222222222
2015-04-26,0.23333333333333334,0.07189799149831136,0.02222222222222222
2015-04-27,0.23333333333333334,0.07189799149831136,0.02222222222222222
2015-04-28,0.23333333333333334,0.07189799149831136,0.02222222222222222
2015-04-29,0.23333333333333334,0.07189799149831136,0.02222222222222222
2015-04-30,0.13333333333333333,0.08132742047309875,0.0
2015-05-01,0.13333333333333333,0.08132742047309875,0.0
2015-05-02,0.13333333333333333,0.08132742047309875,0.0
2015-05-03,0.13333333333333333,0.08132742047309875,0.0
2015-05-04,0.13333333333333333,0.08132742047309875,0.0
2015-05-05,0.13333333333333333,0.08132742047309875,0.0
2015-05-06,0.13333333333333333,0.08132742047309875,0.0
2015-05-07,0.13333333333333333,0.08132742047309875,0.0
2015-05-08,0.13333333333333333,0.08132742047309875,0.0
2015-05-09,0.13333333333333333,0.08132742047309875,0.0
2015-05-10,0.13333333333333333,0.08132742047309875,0.0
2015-05-11,0.13333333333333333,0.08132742047309875,0.0
2015-05-12,0.13333333333333333,0.08132742047309875,0.0
2015-05-13,0.13333333333333333,0.08132742047309875,0.0
2015-05-14,0.13333333333333333,0.08132742047309875,0.0
2015-05-15,0.13333333333333333,0.08132742047309875,0.0
2015-05-16,0.13333333333333333,0.08132742047309875,0.0
2015-05-17,0.16666666666666666,0.10954938530921936,0.0
2015-05-18,0.16666666666666666,0.10954938530921936,0.0
2015-05-19,0.16666666666666666,0.10954938530921936,0.0
2015-05-20,0.13333333333333333,0.07809671958287558,0.0
2015-05-21,0.13333333333333333,0.07809671958287558,0.0
2015-05-22,0.13333333333333333,0.07809671958287558,0.0
2015-05-23,0.13333333333333333,0.07809671958287558,0.0
2015-05-24,0.1,0.0863664209842682,0.0
2015-05-25,0.1,0.0863664209842682,0.0
2015-05-26,0.13333333333333333,0.11925442616144816,0.0
2015-05-27,0.13333333333333333,0.11925442616144816,0.0
2015-05-28,0.13333333333333333,0.11925442616144816,0.0
2015-05-29,0.13333333333333333,0.11925442616144816,0.0
2015-05-30,0.16666666666666666,0.15245386759440105,0.0
2015-05-31,0.16666666666666666,0.15245386759440105,0.0
2015-06-01,0.16666666666666666,0.15245386759440105,0.0
2015-06-02,0.16666666666666666,0.15245386759440105,0.0
2015-06-03,0.16666666666666666,0.15245386759440105,0.0
2015-06-04,0.16666666666666666,0.15245386759440105,0.0
2015-06-05,0.16666666666666666,0.15245386759440105,0.0
2015-06-06,0.16666666666666666,0.15245386759440105,0.0
2015-06-07,0.16666666666666666,0.15245386759440105,0.0
2015-06-08,0.16666666666666666,0.16011628707249959,0.0
2015-06-09,0.16666666666666666,0.16011628707249959,0.0
2015-06-10,0.16666666666666666,0.16011628707249959,0.0
2015-06-11,0.16666666666666666,0.16011628707249959,0.0
2015-06-12,0.16666666666666666,0.16011628707249959,0.0
2015-06-13,0.16666666666666666,0.16011628707249959,0.0
2015-06-14,0.16666666666666666,0.16011628707249959,0.0
2015-06-15,0.16666666666666666,0.16011628707249959,0.0
2015-06-16,0.13333333333333333,0.13189432223637898,0.0
2015-06-17,0.13333333333333333,0.13189432223637898,0.0
2015-06-18,0.13333333333333333,0.13189432223637898,0.0
2015-06-19,0.13333333333333333,0.13189432223637898,0.0
2015-06-20,0.13333333333333333,0.13189432223637898,0.0
2015-06-21,0.13333333333333333,0.13189432223637898,0.0
2015-06-22,0.13333333333333333,0.13189432223637898,0.0
2015-06-23,0.1,0.09868724346160888,0.0
2015-06-24,0.1,0.09868724346160888,0.0
2015-06-25,0.06666666666666667,0.06579923828442892,0.0
2015-06-26,0.13333333333333333,0.06609262625376383,0.016666666666666666
2015-06-27,0.13333333333333333,0.06609262625376383,0.016666666666666666
2015-06-28,0.13333333333333333,0.06609262625376383,0.016666666666666666
2015-06-29,0.1,0.03289318482081095,0.016666666666666666
2015-06-30,0.1,0.03289318482081095,0.016666666666666666
2015-07-01,0.1,0.03289318482081095,0.016666666666666666
2015-07-02,0.1,0.03289318482081095,0.016666666666666666
2015-07-03,0.1,0.03289318482081095,0.016666666666666666
2015-07-04,0.1,0.03289318482081095,0.016666666666666666
2015-07-05,0.1,0.03289318482081095,0.016666666666666666
2015-07-06,0.1,0.03289318482081095,0.016666666666666666
2015-07-07,0.1,0.03289318482081095,0.016666666666666666
2015-07-08,0.06666666666666667,0.0002933879693349165,0.016666666666666666
2015-07-09,0.06666666666666667,0.0002933879693349165,0.016666666666666666
2015-07-10,0.06666666666666667,0.0002933879693349165,0.016666666666666666
2015-07-11,0.06666666666666667,0.0002933879693349165,0.016666666666666666
2015-07-12,0.06666666666666667,0.0002933879693349165,0.016666666666666666
2015-07-13,0.06666666666666667,0.0002933879693349165,0.016666666666666666
2015-07-14,0.06666666666666667,0.0002933879693349165,0.016666666666666666
2015-07-15,0.06666666666666667,0.0002933879693349165,0.016666666666666666
2015-07-16,0.06666666666666667,0.0002933879693349165,0.016666666666666666
2015-07-17,0.06666666666666667,0.0002933879693349165,0.016666666666666666
2015-07-18,0.1,0.0252307653427124,0.016666666666666666
2015-07-19,0.1,0.0252307653427124,0.016666666666666666
2015-07-20,0.1,0.0252307653427124,0.016666666666666666
2015-07-21,0.1,0.0252307653427124,0.016666666666666666
2015-07-22,0.13333333333333333,-0.004505771398544315,0.05
2015-07-23,0.16666666666666666,0.026675659418106075,0.05
2015-07-24,0.16666666666666666,0.026675659418106075,0.05
2015-07-25,0.2,0.05161303679148356,0.05
2015-07-26,0.2,0.020727605621019995,0.06666666666666667
2015-07-27,0.23333333333333334,-0.012586878736813866,0.1
2015-07-28,0.23333333333333334,-0.012586878736813866,0.1
2015-07-29,0.3333333333333333,-0.026265068517790906,0.12222222222222222
2015-07-30,0.5333333333333333,-0.016243181626002,0.13333333333333333
2015-07-31,0.6,0.01187660694122314,0.13333333333333333
2015-08-01,0.6666666666666666,0.011864351232846574,0.15
2015-08-02,0.7333333333333333,0.009448749820391334,0.16666666666666666
2015-08-03,0.7333333333333333,0.009448749820391334,0.16666666666666666
2015-08-04,0.7666666666666667,0.034386127193768816,0.16666666666666666
2015-08-05,0.8,0.0593235045671463,0.16666666666666666
2015-08-06,0.8333333333333334,0.08426088194052378,0.16666666666666666
2015-08-07,0.9,0.10949558317661286,0.16666666666666666
2015-08-08,0.9,0.10949558317661286,0.16666666666666666
2015-08-09,1.1,0.08779939115047455,0.19444444444444445
2015-08-10,1.3333333333333333,0.07353086372216543,0.21825396825396826
2015-08-11,1.3333333333333333,0.07353086372216543,0.21825396825396826
2015-08-12,1.3333333333333333,0.07353086372216543,0.21825396825396826
2015-08-13,1.3666666666666667,0.10240126351515452,0.21825396825396826
2015-08-14,1.4333333333333333,0.09821870525677999,0.23492063492063492
2015-08-15,1.4333333333333333,0.09821870525677999,0.23492063492063492
2015-08-16,1.4333333333333333,0.09821870525677999,0.23492063492063492
2015-08-17,1.4,0.07328132788340251,0.23492063492063492
2015-08-18,1.4,0.07328132788340251,0.23492063492063492
2015-08-19,1.4,0.07328132788340251,0.23492063492063492
2015-08-20,1.4,0.07328132788340251,0.23492063492063492
2015-08-21,1.4,0.13625935117403667,0.2015873015873016
2015-08-22,1.4,0.07180433471997578,0.23492063492063492
2015-08-23,1.4,0.07180433471997578,0.23492063492063492
2015-08-24,1.3666666666666667,0.046866957346598306,0.23492063492063492
2015-08-25,1.3,0.07745900054772695,0.2015873015873016
2015-08-26,1.2666666666666666,0.11077348490556081,0.16825396825396824
2015-08-27,1.2666666666666666,0.11077348490556081,0.16825396825396824
2015-08-28,1.2333333333333334,0.1568214760886298,0.146031746031746
2015-08-29,1.0333333333333334,0.1467995891968409,0.1349206349206349
2015-08-30,1.0,0.08645596603552501,0.16825396825396824
2015-08-31,0.9333333333333333,0.08646822174390158,0.15158730158730158
2015-09-01,0.8666666666666667,0.08888382315635682,0.1349206349206349
2015-09-02,0.8666666666666667,0.08888382315635682,0.1349206349206349
2015-09-03,0.8333333333333334,0.06394644578297932,0.1349206349206349
2015-09-04,0.8,0.039009068409601846,0.1349206349206349
2015-09-05,0.7666666666666667,0.014071691036224361,0.1349206349206349
2015-09-06,0.7,-0.011163010199864709,0.1349206349206349
2015-09-07,0.8666666666666667,-0.04344647725423177,0.16825396825396824
2015-09-08,0.6666666666666666,-0.02175028522809347,0.14047619047619048
2015-09-09,0.43333333333333335,-0.007481757799784346,0.11666666666666667
2015-09-10,0.43333333333333335,-0.007481757799784346,0.11666666666666667
2015-09-11,0.43333333333333335,-0.007481757799784346,0.11666666666666667
2015-09-12,0.4,-0.03635215759277344,0.11666666666666667
2015-09-13,0.36666666666666664,-0.0653974304596583,0.13333333333333333
2015-09-14,0.36666666666666664,-0.0653974304596583,0.13333333333333333
2015-09-15,0.36666666666666664,-0.0653974304596583,0.13333333333333333
2015-09-16,0.36666666666666664,-0.0653974304596583,0.13333333333333333
2015-09-17,0.36666666666666664,-0.0653974304596583,0.13333333333333333
2015-09-18,0.4,-0.032897882660230006,0.13333333333333333
2015-09-19,0.4,-0.032897882660230006,0.13333333333333333
2015-09-20,0.4,-0.0992694765329361,0.16666666666666666
2015-09-21,0.36666666666666664,-0.06599589089552561,0.13333333333333333
2015-09-22,0.4,-0.032754404346148173,0.13333333333333333
2015-09-23,0.4666666666666667,-0.03694288432598114,0.15
2015-09-24,0.5,-0.07015111744403839,0.18333333333333332
2015-09-25,0.5333333333333333,-0.03765156964461009,0.18333333333333332
2015-09-26,0.5333333333333333,-0.03765156964461009,0.18333333333333332
2015-09-27,0.4666666666666667,-0.07002137104670207,0.18333333333333332
2015-09-28,0.5,-0.037421574195226036,0.18333333333333332
2015-09-29,0.6,-0.021052480240662898,0.175
2015-09-30,0.6333333333333333,0.0120078499118487,0.175
2015-10-01,0.6333333333333333,0.0120078499118487,0.175
2015-10-02,0.6333333333333333,0.0120078499118487,0.175
2015-10-03,0.7666666666666667,0.02631091773509979,0.18333333333333332
2015-10-04,0.7666666666666667,0.02631091773509979,0.18333333333333332
2015-10-05,0.7666666666666667,0.02631091773509979,0.18333333333333332
2015-10-06,0.7666666666666667,0.02631091773509979,0.18333333333333332
2015-10-07,0.6,0.05859438478946686,0.15
2015-10-08,0.6,0.05859438478946686,0.15
2015-10-09,0.6,0.05859438478946686,0.15
2015-10-10,0.6,0.05859438478946686,0.15
2015-10-11,0.6,0.05859438478946686,0.15
2015-10-12,0.6,0.05859438478946686,0.15
2015-10-13,0.6333333333333333,0.05864644348621369,0.15
2015-10-14,0.6333333333333333,0.05864644348621369,0.15
2015-10-15,0.6333333333333333,0.05864644348621369,0.15
2015-10-16,0.6333333333333333,0.05864644348621369,0.15
2015-10-17,0.6333333333333333,0.05864644348621369,0.15
2015-10-18,0.6,0.026146895686785375,0.15
2015-10-19,0.6,0.026146895686785375,0.15
2015-10-20,0.5666666666666667,0.059277003010114036,0.11666666666666667
2015-10-21,0.5666666666666667,0.059277003010114036,0.11666666666666667
2015-10-22,0.6,0.025097821156183874,0.13333333333333333
2015-10-23,0.5333333333333333,0.02928630113601684,0.11666666666666667
2015-10-24,0.5,0.0624945342540741,0.08333333333333333
2015-10-25,0.4666666666666667,0.029994986454645788,0.08333333333333333
2015-10-26,0.4666666666666667,0.029994986454645788,0.08333333333333333
2015-10-27,0.4666666666666667,0.029994986454645788,0.08333333333333333
2015-10-28,0.43333333333333335,-0.0026048103968302444,0.08333333333333333
2015-10-29,0.3,0.013249930242697393,0.058333333333333334
2015-10-30,0.26666666666666666,-0.019810399909814203,0.058333333333333334
2015-10-31,0.26666666666666666,-0.019810399909814203,0.058333333333333334
2015-11-01,0.26666666666666666,-0.019810399909814203,0.058333333333333334
2015-11-02,0.13333333333333333,-0.03411346773306529,0.05
2015-11-03,0.13333333333333333,-0.03411346773306529,0.05
2015-11-04,0.13333333333333333,-0.03411346773306529,0.05
2015-11-05,0.2,-0.0035666475693384805,0.05
2015-11-06,0.4666666666666667,-0.005694199601809187,0.06666666666666667
2015-11-07,0.4666666666666667,-0.005694199601809187,0.06666666666666667
2015-11-08,0.4666666666666667,-0.005694199601809187,0.06666666666666667
2015-11-09,0.4666666666666667,-0.005694199601809187,0.06666666666666667
2015-11-10,0.4666666666666667,-0.005694199601809187,0.06666666666666667
2015-11-11,0.4666666666666667,-0.005694199601809187,0.06666666666666667
2015-11-12,0.4,0.027481572826703386,0.03333333333333333
2015-11-13,0.43333333333333335,-0.005497122804323836,0.06666666666666667
2015-11-14,0.43333333333333335,-0.005497122804323836,0.06666666666666667
2015-11-15,0.43333333333333335,-0.005497122804323836,0.06666666666666667
2015-11-16,0.43333333333333335,-0.005497122804323836,0.06666666666666667
2015-11-17,0.43333333333333335,-0.005497122804323836,0.06666666666666667
2015-11-18,0.43333333333333335,-0.005497122804323836,0.06666666666666667
2015-11-19,0.43333333333333335,-0.005497122804323836,0.06666666666666667
2015-11-20,0.5333333333333333,0.0025892121924294327,0.07777777777777778
2015-11-21,0.4666666666666667,0.0035269074969821465,0.06111111111111111
2015-11-22,0.4666666666666667,0.0035269074969821465,0.06111111111111111
2015-11-23,0.4666666666666667,0.0035269074969821465,0.06111111111111111
2015-11-24,0.5,0.028464284870359628,0.06111111111111111
2015-11-25,0.5,0.028464284870359628,0.06111111111111111
2015-11-26,0.6,-0.004640814330842765,0.09444444444444443
2015-11-27,0.6,-0.004640814330842765,0.09444444444444443
2015-11-28,0.6,-0.004640814330842765,0.09444444444444443
2015-11-29,0.6,-0.004640814330842765,0.09444444444444443
2015-11-30,1.1,-0.00425690372784933,0.11
2015-12-01,1.1,-0.00425690372784933,0.11
2015-12-02,1.1,-0.00425690372784933,0.11
2015-12-03,1.1,-0.00425690372784933,0.11
2015-12-04,1.1,-0.00425690372784933,0.11
2015-12-05,1.0333333333333334,-0.03480372389157614,0.11
2015-12-06,0.7666666666666667,-0.032676171859105436,0.09333333333333332
2015-12-07,0.7666666666666667,-0.032676171859105436,0.09333333333333332
2015-12-08,0.7666666666666667,-0.032676171859105436,0.09333333333333332
2015-12-09,0.7666666666666667,-0.032676171859105436,0.09333333333333332
2015-12-10,0.7666666666666667,-0.032676171859105436,0.09333333333333332
2015-12-11,0.8666666666666667,-0.04264519837167528,0.11555555555555556
2015-12-12,0.8666666666666667,-0.04264519837167528,0.11555555555555556
2015-12-13,0.8333333333333334,-0.009666502740648062,0.08222222222222222
2015-12-14,0.8333333333333334,-0.009666502740648062,0.08222222222222222
2015-12-15,0.8333333333333334,-0.009666502740648062,0.08222222222222222
2015-12-16,0.8666666666666667,0.02069317075941297,0.08222222222222222
2015-12-17,0.8666666666666667,0.02069317075941297,0.08222222222222222
2015-12-18,0.9666666666666667,-0.012457585599687371,0.11555555555555556
2015-12-19,1.1,-0.016356091466214927,0.1322222222222222
2015-12-20,1.0,-0.024442426462968195,0.1211111111111111
2015-12-21,1.0,-0.024442426462968195,0.1211111111111111
2015-12-22,1.0,-0.024442426462968195,0.1211111111111111
2015-12-23,1.0,-0.024442426462968195,0.1211111111111111
2015-12-24,0.9666666666666667,-0.04937980383634568,0.1211111111111111
2015-12-25,0.9666666666666667,-0.04937980383634568,0.1211111111111111
2015-12-26,0.8666666666666667,-0.016274704635143286,0.08777777777777776
2015-12-27,0.9333333333333333,0.016812251905600224,0.08777777777777776
2015-12-28,1.1333333333333333,0.009000349607732556,0.11
2015-12-29,1.1333333333333333,0.009000349607732556,0.11
2015-12-30,0.6333333333333333,0.008616439004739122,0.09444444444444446
2015-12-31,0.6333333333333333,0.008616439004739122,0.09444444444444446
2016-01-01,0.6333333333333333,0.008616439004739122,0.09444444444444446
2016-01-02,0.6333333333333333,0.008616439004739122,0.09444444444444446
2016-01-03,0.6333333333333333,0.008616439004739122,0.09444444444444446
2016-01-04,0.6333333333333333,0.008616439004739122,0.09444444444444446
2016-01-05,0.6333333333333333,0.008616439004739122,0.09444444444444446
2016-01-06,0.6333333333333333,0.008616439004739122,0.09444444444444446
2016-01-07,0.6333333333333333,0.008616439004739122,0.09444444444444446
2016-01-08,0.6333333333333333,0.008616439004739122,0.09444444444444446
2016-01-09,0.6666666666666666,-0.01848593999942144,0.1277777777777778
2016-01-10,0.5666666666666667,-0.008516913486851591,0.10555555555555557
2016-01-11,0.5666666666666667,-0.008516913486851591,0.10555555555555557
2016-01-12,0.5666666666666667,-0.008516913486851591,0.10555555555555557
2016-01-13,0.5666666666666667,-0.008516913486851591,0.10555555555555557
2016-01-14,0.5666666666666667,-0.008516913486851591,0.10555555555555557
2016-01-15,0.5333333333333333,-0.038876586986912626,0.10555555555555557
2016-01-16,0.6666666666666666,-0.05762639426522785,0.13055555555555556
2016-01-17,0.6,-0.05779186868005329,0.13055555555555556
2016-01-18,0.4666666666666667,-0.05389336281352573,0.1138888888888889
2016-01-19,0.4666666666666667,-0.05389336281352573,0.1138888888888889
2016-01-20,0.4666666666666667,-0.05389336281352573,0.1138888888888889
2016-01-21,0.4666666666666667,-0.05389336281352573,0.1138888888888889
2016-01-22,0.4666666666666667,-0.05389336281352573,0.1138888888888889
2016-01-23,0.4666666666666667,-0.05389336281352573,0.1138888888888889
2016-01-24,0.4666666666666667,-0.05389336281352573,0.1138888888888889
2016-01-25,0.4666666666666667,-0.05389336281352573,0.1138888888888889
2016-01-26,0.4,-0.08698031935426925,0.1138888888888889
2016-01-27,0.2,-0.07916841705640157,0.09166666666666666
2016-01-28,0.26666666666666666,-0.08028418719768524,0.10833333333333334
2016-01-29,0.26666666666666666,-0.08028418719768524,0.10833333333333334
2016-01-30,0.26666666666666666,-0.08028418719768524,0.10833333333333334
2016-01-31,0.26666666666666666,-0.08028418719768524,0.10833333333333334
2016-02-01,0.26666666666666666,-0.08028418719768524,0.10833333333333334
2016-02-02,0.26666666666666666,-0.08028418719768524,0.10833333333333334
2016-02-03,0.26666666666666666,-0.08028418719768524,0.10833333333333334
2016-02-04,0.3333333333333333,-0.0814357300599416,0.125
2016-02-05,0.3333333333333333,-0.0814357300599416,0.125
2016-02-06,0.3333333333333333,-0.0814357300599416,0.125
2016-02-07,0.3333333333333333,-0.0814357300599416,0.125
2016-02-08,0.36666666666666664,-0.05848064323266347,0.10833333333333334
2016-02-09,0.36666666666666664,-0.05848064323266347,0.10833333333333334
2016-02-10,0.4,-0.09173117776711782,0.14166666666666666
2016-02-11,0.4,-0.09173117776711782,0.14166666666666666
2016-02-12,0.4,-0.09173117776711782,0.14166666666666666
2016-02-13,0.4,-0.09173117776711782,0.14166666666666666
2016-02-14,0.4,-0.09173117776711782,0.14166666666666666
2016-02-15,0.26666666666666666,-0.07298137048880259,0.11666666666666667
2016-02-16,0.3,-0.07256352504094442,0.11666666666666667
2016-02-17,0.7333333333333333,-0.08553454264616354,0.13974358974358975
2016-02-18,0.7333333333333333,-0.08553454264616354,0.13974358974358975
2016-02-19,0.8666666666666667,-0.1053973504366019,0.16474358974358974
2016-02-20,1.2666666666666666,-0.13290326894603224,0.1952991452991453
2016-02-21,1.3666666666666667,-0.16437664993553078,0.22863247863247863
2016-02-22,1.5,-0.14999087123025176,0.23696581196581196
2016-02-23,2.0,-0.16188738241409645,0.2591880341880342
2016-02-24,2.066666666666667,-0.1951926856698134,0.29252136752136754
2016-02-25,2.1333333333333333,-0.19938688372190183,0.3091880341880342
2016-02-26,2.2333333333333334,-0.2092416832309503,0.3314102564102564
2016-02-27,2.1666666666666665,-0.2081259130896666,0.31474358974358974
2016-02-28,2.2333333333333334,-0.2066026925505736,0.3314102564102564
2016-02-29,2.2333333333333334,-0.2066026925505736,0.3314102564102564
2016-03-01,2.2333333333333334,-0.2066026925505736,0.3314102564102564
2016-03-02,2.3666666666666667,-0.19620518281673774,0.3397435897435897
2016-03-03,2.433333333333333,-0.1636084635517536,0.3397435897435897
2016-03-04,2.466666666666667,-0.19692307903980596,0.37307692307692303
2016-03-05,2.6333333333333333,-0.17914088604323594,0.36117216117216117
2016-03-06,2.6333333333333333,-0.17914088604323594,0.36117216117216117
2016-03-07,2.6333333333333333,-0.17914088604323594,0.36117216117216117
2016-03-08,2.6666666666666665,-0.14706043439579536,0.36117216117216117
2016-03-09,2.6,-0.1429131422189129,0.3445054945054945
2016-03-10,2.6,-0.1429131422189129,0.3445054945054945
2016-03-11,2.6666666666666665,-0.11939952311389176,0.3333943833943834
2016-03-12,2.6666666666666665,-0.11939952311389176,0.3333943833943834
2016-03-13,2.8333333333333335,-0.11399466849836239,0.34672771672771674
2016-03-14,2.8666666666666667,-0.14704062399737564,0.38006105006105007
2016-03-15,2.8666666666666667,-0.14704062399737564,0.38006105006105007
2016-03-16,2.933333333333333,-0.17913909214211035,0.4133943833943834
2016-03-17,2.8666666666666667,-0.14624070681604273,0.38006105006105007
2016-03-18,2.466666666666667,-0.16633123529808863,0.39031746031746034
2016-03-19,2.466666666666667,-0.16633123529808863,0.39031746031746034
2016-03-20,3.033333333333333,-0.16320298575692707,0.39071428571428574
2016-03-21,3.966666666666667,-0.1480125354892678,0.38265873015873014
2016-03-22,4.2,-0.13628429000576336,0.37599206349206343
2016-03-23,4.4,-0.14776417975624404,0.38099206349206344
2016-03-24,4.033333333333333,-0.16887348829044238,0.39210317460317456
2016-03-25,3.966666666666667,-0.13556818503472542,0.35876984126984124
2016-03-26,3.9,-0.131373986982637,0.3421031746031746
2016-03-27,3.8666666666666667,-0.15459116238686774,0.3532142857142857
2016-03-28,3.966666666666667,-0.14651916628082592,0.36432539682539683
2016-03-29,3.9,-0.14804238681991894,0.34765873015873017
2016-03-30,4.0,-0.1615561710960335,0.36988095238095237
2016-03-31,4.066666666666666,-0.19395031503505178,0.4032142857142857
